gene_name	gene_id	#ofalleles
LOC101927592	101927592	2
LOC101927616	101927616	2
LOC101927637	101927637	2
FLJ37505	400087	2
LINC00507	100862680	2
LOC100996679	100996679	2
LOC101927694	101927694	2
TMEM132C	92293	2
SLC15A4	121260	2
GLT1D1	144423	2
LOC283352	283352	2
LOC101927735	101927735	2
TMEM132D	121256	2
LOC100190940	100190940	2
FZD10-AS1	440119	2
FZD10	11211	2
PIWIL1	9271	2
RIMBP2	23504	2
STX2	2054	2
RAN	5901	2
GPR133	283383	2
LINC01257	116437	2
LOC338797	338797	2
SFSWAP	6433	2
MMP17	4326	2
ULK1	8408	2
PUS1	80324	2
PUS1	80324	2
PUS1	80324	2
EP400	57634	2
EP400NL	347918	2
DDX51	317781	2
NOC4L	79050	2
GALNT9	50614	2
LOC100130238	100130238	2
GALNT9	50614	2
LOC101928416	101928416	2
FBRSL1	57666	2
LRCOL1	100507055	2
P2RX2	22953	2
POLE	5426	2
PXMP2	5827	2
PGAM5	192111	2
ANKLE2	23141	2
GOLGA3	2802	2
GOLGA3	2802	2
CHFR	55743	2
LOC101928530	101928530	2
ZNF605	100289635	2
ZNF605	100289635	2
ZNF140	7699	2
ZNF891	101060200	2
ZNF10	7556	2
ZNF268	10795	2
ZNF268	10795	2
ANHX	647589	2
LINC00417	100874164	2
ANKRD20A9P	284232	2
LINC00408	100652856	2
LINC00442	348021	2
RNU6-52P	100873761	2
TUBA3C	7278	2
ANKRD26P3	100101938	2
LINC00421	100287114	2
TPTE2	93492	2
TPTE2	93492	2
TPTE2	93492	2
TPTE2	93492	2
MPHOSPH8	54737	2
PSPC1	55269	2
ZMYM5	9205	2
ZMYM2	7750	2
ZMYM2	7750	2
ZMYM2	7750	2
GJA3	2700	2
GJB2	2706	2
GJB6	10804	2
GJB6	10804	2
CRYL1	51084	2
IFT88	8100	2
IL17D	53342	2
N6AMT2	221143	2
XPO4	64328	2
LINC00367	101930748	2
LATS2	26524	2
SAP18	10284	2
MRPL57	78988	2
SKA3	221150	2
MIPEPP3	650794	2
LINC00539	100652865	2
LINC00539	100652865	2
ZDHHC20	253832	2
ZDHHC20	253832	2
MICU2	221154	2
FGF9	2254	2
LINC00424	100874182	2
LINC00540	100506622	2
BASP1P1	646201	2
SGCG	6445	2
SACS	26278	2
SACS-AS1	100506680	2
SACS	26278	2
LINC00327	100506697	2
TNFRSF19	55504	2
TNFRSF19	55504	2
C1QTNF9B-AS1	542767	2
MIPEP	4285	2
C1QTNF9B-AS1	542767	2
C1QTNF9B	387911	2
C1QTNF9B	387911	2
ANKRD20A19P	400110	2
SPATA13	221178	2
SPATA13	221178	2
SPATA13-AS1	100874231	2
SPATA13	221178	2
C1QTNF9	338872	2
PARP4	143	2
TPTE2P6	374491	2
ATP12A	479	2
RNF17	56163	2
CENPJ	55835	2
TPTE2P1	646405	2
PABPC3	5042	2
AMER2	219287	2
AMER2	219287	2
LINC00463	101928922	2
LINC01053	102723318	2
MTMR6	9107	2
NUPL1	9818	2
ATP8A2	51761	2
SHISA2	387914	2
RNF6	6049	2
RNF6	6049	2
RNF6	6049	2
CDK8	1024	2
WASF3	10810	2
GPR12	2835	2
USP12-AS1	100874070	2
USP12	219333	2
USP12-AS2	100874071	2
LINC00412	102723332	2
RPL21	6144	2
RPL21P28	100131205	2
RASL11A	387496	2
GTF3A	2971	2
MTIF3	219402	2
MTIF3	219402	2
MTIF3	219402	2
LNX2	222484	2
POLR1D	51082	2
POLR1D	51082	2
GSX1	219409	2
PDX1	3651	2
PDX1-AS1	100861550	2
ATP5EP2	432369	2
CDX2	1045	2
URAD	646625	2
FLT3	2322	2
PAN3	255967	2
PAN3-AS1	100288730	2
FLT1	2321	2
POMP	51371	2
SLC46A3	283537	2
MTUS2	23281	2
MTUS2	23281	2
MTUS2-AS1	100874107	2
SLC7A1	6541	2
UBL3	5412	2
LINC00297	100874059	2
LINC00572	100861573	2
LINC00544	440131	2
KATNAL1	84056	2
KATNAL1	84056	2
LINC00426	100188949	2
HMGB1	3146	2
USPL1	10208	2
ALOX5AP	241	2
ALOX5AP	241	2
LINC00398	100874158	2
LINC00545	440132	2
MEDAG	84935	2
TEX26-AS1	100507064	2
TEX26	122046	2
HSPH1	10808	2
HSPH1	10808	2
B3GALTL	145173	2
RXFP2	122042	2
EEF1DP3	196549	2
FRY	10129	2
FRY-AS1	100507099	2
ZAR1L	646799	2
BRCA2	675	2
N4BP2L1	90634	2
MINOS1P1	100462953	2
N4BP2L2-IT2	116828	2
N4BP2L2	10443	2
N4BP2L2	10443	2
PDS5B	23047	2
LINC00423	100874167	2
KL	9365	2
STARD13	90627	2
STARD13	90627	2
STARD13-AS	100874241	2
STARD13	90627	2
STARD13	90627	2
RFC3	5983	2
LINC00457	100874179	2
NBEA	26960	2
MAB21L1	4081	2
NBEA	26960	2
DCLK1	9201	2
DCLK1	9201	2
SOHLH2	54937	2
CCDC169-SOHLH2	100526761	2
SPG20OS	100507135	2
SPG20	23111	2
SPG20	23111	2
SPG20	23111	2
CCNA1	8900	2
CCNA1	8900	2
SERTM1	400120	2
RFXAP	5994	2
SMAD9	4093	2
ALG5	29880	2
EXOSC8	11340	2
SUPT20H	55578	2
SUPT20H	55578	2
CSNK1A1L	122011	2
LINC00547	400121	2
POSTN	10631	2
TRPC4	7223	2
LINC00571	100874188	2
UFM1	51569	2
LINC00366	100874147	2
FREM2	341640	2
STOML3	161003	2
PROSER1	80209	2
NHLRC3	387921	2
LHFP	10186	2
COG6	57511	2
LINC00332	100874127	2
LINC00548	400123	2
LINC00598	646982	2
FOXO1	2308	2
MRPS31	10240	2
SLC25A15	10166	2
TPTE2P5	100616668	2
SUGT1P3	283507	2
ELF1	1997	2
ELF1	1997	2
WBP4	11193	2
KBTBD6	89890	2
LOC101929140	101929140	2
KBTBD7	84078	2
MTRF1	9617	2
NAA16	79612	2
OR7E37P	100506759	2
RGCC	28984	2
VWA8	23078	2
VWA8-AS1	100507240	2
DGKH	160851	2
DGKH	160851	2
DGKH	160851	2
AKAP11	11215	2
TNFSF11	8600	2
TNFSF11	8600	2
FAM216B	144809	2
EPSTI1	94240	2
DNAJC15	29103	2
LINC00400	100874159	2
ENOX1-AS2	100874130	2
ENOX1	55068	2
ENOX1	55068	2
LACC1	144811	2
CCDC122	160857	2
LACC1	144811	2
LINC00284	121838	2
SMIM2-AS1	101929212	2
SMIM2-AS1	101929212	2
SMIM2-IT1	100874377	2
SMIM2	79024	2
SERP2	387923	2
TUSC8	400128	2
TSC22D1	8848	2
TSC22D1	8848	2
TSC22D1	8848	2
TSC22D1-AS1	641467	2
TSC22D1	8848	2
LINC00330	144817	2
NUFIP1	26747	2
GPALPP1	55425	2
LOC101929259	101929259	2
GTF2F2	2963	2
KCTD4	386618	2
TPT1	7178	2
TPT1-AS1	100190939	2
SLC25A30-AS1	100874259	2
SLC25A30	253512	2
COG3	83548	2
ERICH6B	220081	2
SPERT	220082	2
SPERT	220082	2
SIAH3	283514	2
ZC3H13	23091	2
CPB2-AS1	100509894	2
CPB2	1361	2
LCP1	3936	2
LRRC63	220416	2
LINC00563	100861554	2
KIAA0226L	80183	2
KIAA0226L	80183	2
LOC101929344	101929344	2
LRCH1	23143	2
ESD	2098	2
HTR2A-AS1	100874082	2
HTR2A	3356	2
SUCLA2	8803	2
NUDT15	55270	2
MED4-AS1	100873965	2
MED4	29079	2
ITM2B	9445	2
LINC00441	100862704	2
RB1	5925	2
LPAR6	10161	2
LPAR6	10161	2
LPAR6	10161	2
RCBTB2	1102	2
LINC00462	100129597	2
CYSLTR2	57105	2
FNDC3A	22862	2
FNDC3A	22862	2
FNDC3A	22862	2
MLNR	2862	2
CDADC1	81602	2
CAB39L	81617	2
CAB39L	81617	2
CAB39L	81617	2
SETDB2	83852	2
SETDB2	83852	2
PHF11	51131	2
PHF11	51131	2
RCBTB1	55213	2
ARL11	115761	2
EBPL	84650	2
KPNA3	3839	2
CTAGE10P	220429	2
SPRYD7	57213	2
TRIM13	10206	2
KCNRG	283518	2
DLEU1	10301	2
DLEU2	8847	2
ST13P4	145165	2
DLEU7-AS1	100874074	2
DLEU7	220107	2
RNASEH2B	79621	2
RNASEH2B-AS1	100874255	2
GUCY1B2	2974	2
LINC00371	647166	2
LINC00371	647166	2
FAM124A	220108	2
SERPINE3	647174	2
INTS6	26512	2
INTS6-AS1	100507398	2
WDFY2	115825	2
DHRS12	79758	2
LINC00282	283521	2
CCDC70	83446	2
ATP7B	540	2
ALG11	440138	2
UTP14C	9724	2
LOC101929657	101929657	2
NEK5	341676	2
NEK3	4752	2
NEK3	4752	2
MRPS31P5	100887750	2
LOC103191607	103191607	2
THSD1	55901	2
VPS36	51028	2
VPS36	51028	2
CKAP2	26586	2
CKAP2	26586	2
TPTE2P3	220115	2
HNRNPA1L2	144983	2
SUGT1	10910	2
LECT1	11061	2
PCDH8	5100	2
OLFM4	10562	2
LINC00558	100861552	2
LINC00458	100507428	2
PCDH17	27253	2
LOC101926897	101926897	2
DIAPH3-AS1	100874195	2
DIAPH3	81624	2
DIAPH3-AS1	100874195	2
DIAPH3-AS2	100874196	2
DIAPH3	81624	2
TDRD3	81550	2
TDRD3	81550	2
LINC00378	101926930	2
PCDH20	64881	2
LINC00358	100874143	2
LINC00448	100874176	2
LINC00448	100874176	2
OR7E156P	283491	2
LINC00395	100874157	2
PCDH9-AS2	100874064	2
PCDH9-AS3	100874086	2
PCDH9-AS4	100874087	2
PCDH9	5101	2
LINC00550	338862	2
ATXN8OS	6315	2
KLHL1	57626	2
LINC00348	100885781	2
DACH1	1602	2
BORA	79866	2
MZT1	440145	2
BORA	79866	2
PIBF1	10464	2
DIS3	22894	2
KLF5	688	2
KLF5	688	2
LINC00392	100874155	2
KLF12	11278	2
LINC00381	100874151	2
LINC00347	338864	2
CTAGE11P	647288	2
TBC1D4	9882	2
COMMD6	170622	2
COMMD6	170622	2
UCHL3	7347	2
UCHL3	7347	2
LMO7	4008	2
LMO7-AS1	101927155	2
LMO7	4008	2
LMO7DN	729420	2
KCTD12	115207	2
BTF3P11	690	2
IRG1	730249	2
CLN5	1203	2
FBXL3	26224	2
MYCBP2-AS1	100874212	2
MYCBP2	23077	2
SCEL	8796	2
SLAIN1	122060	2
SLAIN1	122060	2
SLAIN1	122060	2
EDNRB-AS1	100505518	2
EDNRB	1910	2
EDNRB	1910	2
EDNRB	1910	2
LINC01069	101927176	2
LINC00446	100874175	2
RNF219-AS1	100874222	2
POU4F1	5457	2
RNF219	79596	2
LINC00331	100874126	2
RBM26	64062	2
RBM26-AS1	100505538	2
NDFIP2	54602	2
NDFIP2-AS1	100874208	2
LINC00382	101927195	2
LINC01080	101515984	2
SPRY2	10253	2
SLITRK1	114798	2
LINC00333	100874128	2
LINC00351	100874137	2
SLITRK6	84189	2
SLITRK5	26050	2
LINC00397	101930749	2
LINC00433	100874168	2
LINC00353	100874139	2
LINC00559	100874187	2
LINC01049	101927224	2
LINC00410	144776	2
LINC00380	101930747	2
LINC00379	100874150	2
GPC5	2262	2
GPC5-AS2	100873970	2
GPC5-AS1	100873969	2
GPC5-AS1	100873969	2
GPC5-AS1	100873969	2
GPC6	10082	2
GPC6-AS2	100873973	2
GPC6-AS1	100873972	2
DCT	1638	2
TGDS	23483	2
GPR180	160897	2
LOC101927248	101927248	2
SOX21	11166	2
SOX21-AS1	100507533	2
LOC101927284	101927284	2
ABCC4	10257	2
CLDN10	9071	2
CLDN10-AS1	100874194	2
CLDN10	9071	2
DZIP1	22873	2
DNAJC3	5611	2
UGGT2	55757	2
HS6ST3	266722	2
LINC00359	100887754	2
OXGR1	27199	2
MBNL2	10150	2
RAP2A	5911	2
IPO5	3843	2
FARP1	10160	2
FARP1	10160	2
RNF113B	140432	2
STK24	8428	2
STK24	8428	2
SLC15A1	6564	2
DOCK9-AS1	100874096	2
DOCK9	23348	2
DOCK9	23348	2
DOCK9-AS2	100861541	2
UBAC2	337867	2
UBAC2-AS1	100289373	2
UBAC2-AS1	100289373	2
UBAC2	337867	2
GPR18	2841	2
GPR183	1880	2
FKSG29	100131561	2
LINC01232	102725509	2
TM9SF2	9375	2
CLYBL	171425	2
CLYBL-AS2	100874063	2
CLYBL-AS1	101927465	2
LOC101927437	101927437	2
ZIC5	85416	2
ZIC2	7546	2
LINC00554	100861542	2
PCCA	5095	2
PCCA-AS1	100885777	2
GGACT	87769	2
GGACT	87769	2
TMTC4	84899	2
NALCN-AS1	100885778	2
LINC00411	100874161	2
NALCN	259232	2
ITGBL1	9358	2
ITGBL1	9358	2
FGF14	2259	2
FGF14-IT1	283480	2
FGF14-AS2	283481	2
FGF14	2259	2
TPP2	7174	2
METTL21C	196541	2
CCDC168	643677	2
TEX30	93081	2
BIVM	54841	2
KDELC1	79070	2
BIVM-ERCC5	100533467	2
ERCC5	2073	2
METTL21EP	121952	2
SLC10A2	6555	2
DAOA	267012	2
DAOA	267012	2
DAOA-AS1	282706	2
LINC00343	144920	2
LINC00460	728192	2
EFNB2	1948	2
ARGLU1	55082	2
LINC00551	283483	2
LINC00443	100874173	2
FAM155A-IT1	100874375	2
FAM155A	728215	2
LIG4	3981	2
LIG4	3981	2
LIG4	3981	2
ABHD13	84945	2
TNFSF13B	10673	2
MYO16	23026	2
MYO16	23026	2
MYO16-AS1	100885782	2
LINC00676	101409253	2
IRS2	8660	2
COL4A1	1282	2
COL4A2	1284	2
COL4A2-AS1	100874203	2
RAB20	55647	2
CARKD	55739	2
CARKD	55739	2
CARS2	79587	2
ING1	3621	2
ING1	3621	2
ING1	3621	2
ING1	3621	2
LINC00346	283487	2
ANKRD10	55608	2
LINC00368	101927802	2
ARHGEF7	8874	2
ARHGEF7-AS1	100874226	2
LOC101060553	101060553	2
ARHGEF7	8874	2
ARHGEF7	8874	2
TEX29	121793	2
LINC00354	101928616	2
LINC00354	101928616	2
LINC00403	100505996	2
SOX1	6656	2
LINC00403	100505996	2
LINC01070	101928698	2
LOC101928730	101928730	2
SPACA7	122258	2
TUBGCP3	10426	2
ATP11AUN	400165	2
ATP11A	23250	2
ATP11A-AS1	100874205	2
MCF2L-AS1	100289410	2
MCF2L	23263	2
MCF2L	23263	2
F7	2155	2
F10	2159	2
PROZ	8858	2
CUL4A	8451	2
PCID2	55795	2
CUL4A	8451	2
PCID2	55795	2
CUL4A	8451	2
CUL4A	8451	2
LAMP1	3916	2
GRTP1-AS1	100874068	2
GRTP1	79774	2
ADPRHL1	113622	2
ADPRHL1	113622	2
DCUN1D2	55208	2
TMCO3	55002	2
TFDP1	7027	2
TFDP1	7027	2
ATP4B	496	2
GRK1	6011	2
LINC00552	100130386	2
TMEM255B	348013	2
GAS6-AS1	650669	2
GAS6	2621	2
GAS6	2621	2
GAS6	2621	2
GAS6-AS2	100506394	2
LINC00452	643365	2
LINC00565	100861555	2
RASA3	22821	2
CDC16	8881	2
UPF3A	65110	2
CHAMP1	283489	2
OR11H12	440153	2
LOC642426	642426	2
POTEG	404785	2
LOC101929572	101929572	2
LINC01296	642477	2
LOC100508046	100508046	2
POTEM	641455	2
OR11H2	79334	2
OR4Q3	441669	2
OR4M1	441670	2
OR4N2	390429	2
OR4K2	390431	2
OR4K5	79317	2
OR4K1	79544	2
OR4K15	81127	2
OR4K14	122740	2
OR4K13	390433	2
OR4L1	122742	2
OR4K17	390436	2
OR4N5	390437	2
OR11G2	390439	2
OR11H6	122748	2
OR11H4	390442	2
TTC5	91875	2
CCNB1IP1	57820	2
RPPH1	85495	2
PARP2	10038	2
TEP1	7011	2
KLHL33	123103	2
OSGEP	55644	2
APEX1	328	2
TMEM55B	90809	2
PNP	4860	2
RNASE10	338879	2
RNASE9	390443	2
LOC254028	254028	2
RNASE11	122651	2
RNASE12	493901	2
OR6S1	341799	2
ANG	283	2
RNASE4	6038	2
ANG	283	2
RNASE4	6038	2
EDDM3A	10876	2
EDDM3B	64184	2
RNASE6	6039	2
RNASE1	6035	2
RNASE1	6035	2
RNASE3	6037	2
ECRP	643332	2
RNASE2	6036	2
METTL17	64745	2
LOC101929718	101929718	2
SLC39A2	29986	2
NDRG2	57447	2
NDRG2	57447	2
NDRG2	57447	2
NDRG2	57447	2
TPPP2	122664	2
RNASE13	440163	2
RNASE7	84659	2
RNASE8	122665	2
ARHGEF40	55701	2
NDRG2	57447	2
ZNF219	51222	2
TMEM253	643382	2
ZNF219	51222	2
ZNF219	51222	2
OR5AU1	390445	2
LINC00641	283624	2
LINC00641	283624	2
HNRNPC	3183	2
RPGRIP1	57096	2
SUPT16H	11198	2
CHD8	57680	2
CHD8	57680	2
RAB2B	84932	2
RAB2B	84932	2
TOX4	9878	2
METTL3	56339	2
SALL2	6297	2
SALL2	6297	2
OR10G3	26533	2
OR10G2	26534	2
OR4E2	26686	2
DAD1	1603	2
ABHD4	63874	2
OXA1L	5018	2
SLC7A7	9056	2
SLC7A7	9056	2
SLC7A7	9056	2
MRPL52	122704	2
MMP14	4323	2
LRP10	26020	2
REM2	161253	2
RBM23	55147	2
PRMT5-AS1	100505758	2
PRMT5	10419	2
LOC101926933	101926933	2
HAUS4	54930	2
AJUBA	84962	2
AJUBA	84962	2
C14orf93	60686	2
C14orf93	60686	2
PSMB5	5693	2
PSMB5	5693	2
PSMB11	122706	2
CDH24	64403	2
ACIN1	22985	2
C14orf119	55017	2
ACIN1	22985	2
CEBPE	1053	2
SLC7A8	23428	2
SLC7A8	23428	2
SLC7A8	23428	2
RNF212B	100507650	2
HOMEZ	57594	2
PPP1R3E	90673	2
BCL2L2	599	2
BCL2L2	599	2
PABPN1	8106	2
SLC22A17	51310	2
SLC22A17	51310	2
EFS	10278	2
IL25	64806	2
IL25	64806	2
CMTM5	116173	2
MYH6	4624	2
MYH7	4625	2
NGDN	25983	2
THTPA	79178	2
THTPA	79178	2
ZFHX2	85446	2
THTPA	79178	2
LOC102724814	102724814	2
AP1G2	8906	2
AP1G2	8906	2
JPH4	84502	2
DHRS2	10202	2
DHRS4	10901	2
DHRS4-AS1	55449	2
DHRS4-AS1	55449	2
DHRS4L2	317749	2
DHRS4L2	317749	2
DHRS4L2	317749	2
DHRS4L1	728635	2
DHRS4L1	728635	2
LRRC16B	90668	2
CPNE6	9362	2
CPNE6	9362	2
NRL	4901	2
PCK2	5106	2
DCAF11	80344	2
DCAF11	80344	2
DCAF11	80344	2
DCAF11	80344	2
FITM1	161247	2
PSME1	5720	2
EMC9	51016	2
PSME2	5721	2
RNF31	55072	2
IRF9	10379	2
REC8	9985	2
IPO4	79711	2
TM9SF1	10548	2
TSSK4	283629	2
CHMP4A	29082	2
MDP1	145553	2
NEDD8-MDP1	100528064	2
GMPR2	51292	2
GMPR2	51292	2
TINF2	26277	2
TGM1	7051	2
RABGGTA	5875	2
DHRS1	115817	2
DHRS1	115817	2
NOP9	161424	2
LTB4R2	56413	2
CIDEB	27141	2
LTB4R	1241	2
LTB4R	1241	2
ADCY4	196883	2
RIPK3	11035	2
NFATC4	4776	2
NFATC4	4776	2
NFATC4	4776	2
NFATC4	4776	2
NYNRIN	57523	2
KHNYN	23351	2
CBLN3	643866	2
KHNYN	23351	2
SDR39U1	56948	2
SDR39U1	56948	2
SDR39U1	56948	2
LOC101927045	101927045	2
CMA1	1215	2
CTSG	1511	2
GZMH	2999	2
GZMB	3002	2
STXBP6	29091	2
NOVA1	4857	2
LOC102724890	102724890	2
LOC101927062	101927062	2
LOC101927081	101927081	2
LINC00645	100505967	2
FOXG1	2290	2
C14orf23	387978	2
PRKD1	5587	2
G2E3	55632	2
SCFD1	23256	2
SCFD1	23256	2
COCH	1690	2
LOC100506071	100506071	2
AP4S1	11154	2
AP4S1	11154	2
STRN3	29966	2
AP4S1	11154	2
HECTD1	25831	2
HEATR5A	25938	2
LOC101927124	101927124	2
DTD2	112487	2
GPR33	2856	2
NUBPL	80224	2
NUBPL	80224	2
NUBPL	80224	2
ARHGAP5-AS1	84837	2
ARHGAP5	394	2
AKAP6	9472	2
NPAS3	64067	2
EGLN3	112399	2
SPTSSA	171546	2
EAPP	55837	2
SNX6	58533	2
SNX6	58533	2
CFL2	1073	2
CFL2	1073	2
CFL2	1073	2
BAZ1A	11177	2
IGBP1P1	280655	2
SRP54	6729	2
FAM177A1	283635	2
FAM177A1	283635	2
FAM177A1	283635	2
LOC101927178	101927178	2
PPP2R3C	55012	2
KIAA0391	9692	2
KIAA0391	9692	2
PSMA6	5687	2
PSMA6	5687	2
NFKBIA	4792	2
INSM2	84684	2
RALGAPA1P	26134	2
RALGAPA1	253959	2
BRMS1L	84312	2
LINC00609	101101773	2
PTCSC3	100886964	2
MBIP	51562	2
SFTA3	253970	2
NKX2-1-AS1	100506237	2
NKX2-1	7080	2
NKX2-1	7080	2
NKX2-8	26257	2
PAX9	5083	2
SLC25A21-AS1	100129794	2
SLC25A21	89874	2
MIPOL1	145282	2
FOXA1	3169	2
SSTR1	6751	2
CLEC14A	161198	2
LINC00639	283547	2
SEC23A	10484	2
GEMIN2	8487	2
TRAPPC6B	122553	2
PNN	5411	2
MIA2	117153	2
CTAGE5	4253	2
CTAGE5	4253	2
LOC100288846	100288846	2
CTAGE5	4253	2
FBXO33	254170	2
LOC644919	644919	2
LRFN5	145581	2
FSCB	84075	2
C14orf28	122525	2
LOC101927418	101927418	2
KLHL28	54813	2
FAM179B	23116	2
PRPF39	55015	2
FKBP3	2287	2
FANCM	57697	2
MIS18BP1	55320	2
LINC00871	100506412	2
LINC00871	100506412	2
RPL10L	140801	2
MDGA2	161357	2
MDGA2	161357	2
LINC00648	100506433	2
RPS29	6235	2
LRR1	122769	2
RPL36AL	6166	2
MGAT2	4247	2
DNAAF2	55172	2
POLE2	5427	2
KLHDC1	122773	2
KLHDC2	23588	2
NEMF	9147	2
ARF6	382	2
C14orf182	283551	2
LOC100506499	100506499	2
C14orf183	196913	2
VCPKMT	79609	2
SOS2	6655	2
L2HGDH	79944	2
ATP5S	27109	2
CDKL1	8814	2
CDKL1	8814	2
MAP4K5	11183	2
ATL1	51062	2
ATL1	51062	2
SAV1	60485	2
NIN	51199	2
ABHD12B	145447	2
PYGL	5836	2
TRIM9	114088	2
TMX1	81542	2
LINC00640	283553	2
FRMD6	122786	2
FRMD6-AS2	100874185	2
FRMD6-AS1	145438	2
FRMD6	122786	2
FRMD6	122786	2
GNG2	54331	2
C14orf166	51637	2
NID2	22795	2
PTGDR	5729	2
PTGER2	5732	2
TXNDC16	57544	2
GPR137C	283554	2
ERO1L	30001	2
PSMC6	5706	2
STYX	6815	2
GNPNAT1	64841	2
FERMT2	10979	2
DDHD1	80821	2
LOC101927620	101927620	2
BMP4	652	2
BMP4	652	2
CDKN3	1033	2
CNIH1	10175	2
GMFB	2764	2
CGRRF1	10668	2
SAMD4A	23034	2
SAMD4A	23034	2
GCH1	2643	2
WDHD1	11169	2
SOCS4	122809	2
MAPK1IP1L	93487	2
LGALS3	3958	2
LGALS3	3958	2
DLGAP5	9787	2
FBXO34	55030	2
FBXO34	55030	2
ATG14	22863	2
TBPL2	387332	2
KTN1-AS1	100129075	2
KTN1	3895	2
RPL13AP3	645683	2
LINC00520	645687	2
PELI2	57161	2
TMEM260	54916	2
OTX2	5015	2
OTX2	5015	2
OTX2-AS1	100309464	2
AP5M1	55745	2
EXOC5	10640	2
NAA30	122830	2
C14orf105	55195	2
SLC35F4	341880	2
C14orf37	145407	2
ACTR10	55860	2
PSMA3	5684	2
FLJ31306	379025	2
ARID4A	5926	2
TOMM20L	387990	2
KIAA0586	9786	2
TIMM9	26520	2
KIAA0586	9786	2
KIAA0586	9786	2
DACT1	51339	2
DACT1	51339	2
DACT1	51339	2
LOC102723742	102723742	2
DAAM1	23002	2
DAAM1	23002	2
GPR135	64582	2
L3HYPDH	112849	2
JKAMP	51528	2
CCDC175	729665	2
RTN1	6252	2
RTN1	6252	2
LRRC9	341883	2
PCNXL4	64430	2
DHRS7	51635	2
PPM1A	5494	2
PPM1A	5494	2
C14orf39	317761	2
SIX6	4990	2
SIX1	6495	2
SIX4	51804	2
MNAT1	4331	2
TRMT5	57570	2
SLC38A6	145389	2
SLC38A6	145389	2
TMEM30B	161291	2
PRKCH	5583	2
LOC101927780	101927780	2
FLJ22447	400221	2
LOC101927780	101927780	2
HIF1A	3091	2
HIF1A-AS1	100750246	2
HIF1A	3091	2
HIF1A-AS2	100750247	2
SNAPC1	6617	2
SYT16	83851	2
LINC00643	646113	2
LINC00644	101954204	2
KCNH5	27133	2
RHOJ	57381	2
GPHB5	122876	2
PPP2R5E	5529	2
PPP2R5E	5529	2
WDR89	112840	2
SGPP1	81537	2
SYNE2	23224	2
SYNE2	23224	2
SYNE2	23224	2
ESR2	2100	2
ESR2	2100	2
ESR2	2100	2
TEX21P	441687	2
MTHFD1	4522	2
AKAP5	9495	2
ZBTB25	7597	2
ZBTB1	22890	2
LOC102723809	102723809	2
HSPA2	3306	2
PPP1R36	145376	2
PLEKHG3	26030	2
SPTB	6710	2
CHURC1-FNTB	100529261	2
GPX2	2877	2
RAB15	376267	2
FNTB	2342	2
LOC100506321	100506321	2
MAX	4149	2
MAX	4149	2
LOC100128233	100128233	2
FUT8	2530	2
FUT8-AS1	645431	2
FUT8	2530	2
LINC00238	440184	2
GPHN	10243	2
FAM71D	161142	2
MPP5	64398	2
ATP6V1D	51382	2
EIF2S1	1965	2
PLEK2	26499	2
TMEM229B	161145	2
PLEKHH1	57475	2
PIGH	5283	2
ARG2	384	2
VTI1B	10490	2
RDH11	51109	2
RDH12	145226	2
ZFYVE26	23503	2
RAD51B	5890	2
ZFP36L1	677	2
ZFP36L1	677	2
ACTN1	87	2
ACTN1-AS1	161159	2
DCAF5	8816	2
DCAF5	8816	2
EXD2	55218	2
EXD2	55218	2
GALNT16	57452	2
ERH	2079	2
SLC39A9	55334	2
SLC39A9	55334	2
PLEKHD1	400224	2
CCDC177	56936	2
KIAA0247	9766	2
SRSF5	6430	2
SRSF5	6430	2
LOC100289511	100289511	2
SLC10A1	6554	2
SMOC1	64093	2
SLC8A3	6547	2
SLC8A3	6547	2
ADAM21P1	145241	2
COX16	51241	2
SYNJ2BP	55333	2
ADAM21	8747	2
ADAM20P1	317760	2
ADAM20	8748	2
MED6	10001	2
LOC101928075	101928075	2
TTC9	23508	2
MAP3K9	4293	2
MAP3K9	4293	2
PCNX	22990	2
LOC145474	145474	2
SIPA1L1	26037	2
SIPA1L1	26037	2
SIPA1L1	26037	2
RGS6	9628	2
RGS6	9628	2
RGS6	9628	2
DPF3	8110	2
DPF3	8110	2
DCAF4	26094	2
ZFYVE1	53349	2
ZFYVE1	53349	2
RBM25	58517	2
PSEN1	5663	2
PAPLN	89932	2
NUMB	8650	2
C14orf169	79697	2
ACOT1	641371	2
HEATR4	399671	2
ACOT2	10965	2
ACOT2	10965	2
ACOT4	122970	2
ACOT6	641372	2
DNAL1	83544	2
PNMA1	9240	2
ELMSAN1	91748	2
ELMSAN1	91748	2
LOC100506476	100506476	2
PTGR2	145482	2
PTGR2	145482	2
PTGR2	145482	2
ZNF410	57862	2
COQ6	51004	2
COQ6	51004	2
FAM161B	145483	2
ENTPD5	957	2
CCDC176	80127	2
ALDH6A1	4329	2
LIN52	91750	2
VSX2	338917	2
ABCD4	5826	2
VRTN	55237	2
SYNDIG1L	646658	2
NPC2	10577	2
ISCA2	122961	2
LTBP2	4053	2
AREL1	9870	2
FCF1	51077	2
YLPM1	56252	2
PROX2	283571	2
DLST	1743	2
RPS6KL1	83694	2
PGF	5228	2
EIF2B2	8892	2
MLH3	27030	2
ACYP1	97	2
ZC2HC1C	79696	2
NEK9	91754	2
TMED10	10972	2
FOS	2353	2
LINC01220	731223	2
JDP2	122953	2
JDP2	122953	2
JDP2	122953	2
JDP2	122953	2
BATF	10538	2
FLVCR2	55640	2
LOC102724153	102724153	2
